date,sku_id,store_id,region,units_sold,revenue,unit_price,discount,category,subcategory,launch_date,unit_cost,week,month,season,promotion_events,on_hand,on_order,lead_time,reorder_point,weather_condition,competitor_pricing,demand_forecast
20-07-2023,P0005,S002,North,53,2990.79,59.4,5,Clothing,Clothing_General,01-01-2022,38.61,29,7,Summer,0,241,83,7,1158,Cloudy,61.94,58.33
20-07-2023,P0006,S002,South,354,12505.404,41.56,15,Toys,Toys_General,01-01-2022,27.014,29,7,Summer,0,398,121,7,1143,Cloudy,45.37,350.03
20-07-2023,P0007,S002,East,18,389.7,21.65,0,Clothing,Clothing_General,01-01-2022,14.0725,29,7,Summer,0,362,29,7,1148,Rainy,19.62,25.58
20-07-2023,P0008,S002,West,56,1436.736,32.07,20,Toys,Toys_General,01-01-2022,20.8455,29,7,Summer,1,222,48,7,1123,Cloudy,28.65,74.92
20-07-2023,P0009,S002,South,206,15799.273,90.23,15,Clothing,Clothing_General,01-01-2022,58.6495,29,7,Summer,1,451,58,7,1154,Snowy,94.83,202.78
20-07-2023,P0010,S002,South,35,2968,84.8,0,Groceries,Groceries_General,01-01-2022,55.12,29,7,Summer,1,259,85,7,1141,Sunny,81.52,42.38
20-07-2023,P0011,S002,East,160,6869.76,53.67,20,Groceries,Groceries_General,01-01-2022,34.8855,29,7,Summer,0,240,146,7,1148,Snowy,56.55,169.11
20-07-2023,P0012,S002,South,186,5630.22,30.27,0,Clothing,Clothing_General,01-01-2022,19.6755,29,7,Summer,1,280,155,7,1130,Sunny,27.18,189.32
20-07-2023,P0013,S002,East,212,8660.2,40.85,0,Groceries,Groceries_General,01-01-2022,26.5525,29,7,Summer,1,494,181,7,1151,Snowy,40.55,208.7
20-07-2023,P0014,S002,South,139,1294.368,11.64,20,Groceries,Groceries_General,01-01-2022,7.566,29,7,Summer,0,335,20,7,1167,Rainy,14.09,137.7
20-07-2023,P0015,S002,South,139,3715.8175,31.45,15,Furniture,Furniture_General,01-01-2022,20.4425,29,7,Summer,1,424,149,7,1166,Sunny,33.69,143.81
20-07-2023,P0016,S002,North,220,18028.34,86.26,5,Toys,Toys_General,01-01-2022,56.069,29,7,Summer,0,231,100,7,1169,Cloudy,89.1,213.95
20-07-2023,P0017,S002,South,51,2021.895,44.05,10,Electronics,Electronics_General,01-01-2022,28.6325,29,7,Summer,1,71,35,7,1151,Rainy,40.41,61.29
20-07-2023,P0018,S002,West,160,13140.8,82.13,0,Clothing,Clothing_General,01-01-2022,53.3845,29,7,Summer,0,454,91,7,1132,Snowy,79.73,159.18
20-07-2023,P0019,S002,West,157,9386.088,74.73,20,Groceries,Groceries_General,01-01-2022,48.5745,29,7,Summer,0,422,96,7,1145,Snowy,75.87,150.81
20-07-2023,P0020,S002,North,31,1780.33,57.43,0,Clothing,Clothing_General,01-01-2022,37.3295,29,7,Summer,0,55,143,7,1167,Snowy,56.16,44.16
20-07-2023,P0001,S003,North,154,12969.88,84.22,0,Clothing,Clothing_General,01-01-2022,54.743,29,7,Summer,0,424,181,7,1145,Rainy,85.97,153.95
20-07-2023,P0002,S003,East,443,6630.824,18.71,20,Furniture,Furniture_General,01-01-2022,12.1615,29,7,Summer,1,443,140,7,1122,Rainy,20.32,460.88
20-07-2023,P0003,S003,South,380,13994.64,40.92,10,Furniture,Furniture_General,01-01-2022,26.598,29,7,Summer,0,395,112,7,1134,Snowy,36.28,382.83
20-07-2023,P0004,S003,South,50,1757.2,43.93,20,Groceries,Groceries_General,01-01-2022,28.5545,29,7,Summer,1,59,199,7,1139,Sunny,45.72,44.96
20-07-2023,P0005,S003,East,17,1050.328,77.23,20,Electronics,Electronics_General,01-01-2022,50.1995,29,7,Summer,1,50,184,7,1158,Sunny,81.64,9.58
20-07-2023,P0006,S003,West,24,1980.72,82.53,0,Toys,Toys_General,01-01-2022,53.6445,29,7,Summer,0,457,180,7,1143,Sunny,85.94,36.52
20-07-2023,P0007,S003,East,326,19684.532,63.56,5,Groceries,Groceries_General,01-01-2022,41.314,29,7,Summer,1,441,185,7,1148,Sunny,61.3,342.39
20-07-2023,P0008,S003,West,60,3274.56,68.22,20,Groceries,Groceries_General,01-01-2022,44.343,29,7,Summer,0,439,175,7,1123,Cloudy,70.69,67.61
20-07-2023,P0009,S003,East,184,3204.084,18.33,5,Groceries,Groceries_General,01-01-2022,11.9145,29,7,Summer,1,406,71,7,1154,Snowy,16.75,188.58
20-07-2023,P0010,S003,East,56,4385.808,87.02,10,Furniture,Furniture_General,01-01-2022,56.563,29,7,Summer,1,86,112,7,1141,Sunny,88.56,70.25
20-07-2023,P0011,S003,East,225,12489.4125,58.43,5,Clothing,Clothing_General,01-01-2022,37.9795,29,7,Summer,0,311,96,7,1148,Rainy,60.79,217.74
20-07-2023,P0012,S003,South,177,10758.237,63.98,5,Toys,Toys_General,01-01-2022,41.587,29,7,Summer,1,246,200,7,1130,Rainy,61.73,195.68
20-07-2023,P0013,S003,South,64,4961.824,91.21,15,Clothing,Clothing_General,01-01-2022,59.2865,29,7,Summer,1,322,79,7,1151,Snowy,89.89,78.42
20-07-2023,P0014,S003,North,55,4564.89,92.22,10,Groceries,Groceries_General,01-01-2022,59.943,29,7,Summer,1,435,181,7,1167,Rainy,96.05,45.1
20-07-2023,P0015,S003,North,82,1321.184,16.96,5,Groceries,Groceries_General,01-01-2022,11.024,29,7,Summer,0,204,43,7,1166,Cloudy,19.54,95.39
20-07-2023,P0016,S003,North,170,10994.24,80.84,20,Electronics,Electronics_General,01-01-2022,52.546,29,7,Summer,1,300,121,7,1169,Sunny,77.49,188.82
20-07-2023,P0017,S003,West,128,2692.096,26.29,20,Clothing,Clothing_General,01-01-2022,17.0885,29,7,Summer,0,329,194,7,1151,Sunny,24.19,129.88
20-07-2023,P0018,S003,North,27,1310.202,51.08,5,Electronics,Electronics_General,01-01-2022,33.202,29,7,Summer,0,126,138,7,1132,Snowy,52.56,25.28
20-07-2023,P0019,S003,South,197,3320.632,21.07,20,Toys,Toys_General,01-01-2022,13.6955,29,7,Summer,1,288,41,7,1145,Rainy,20.8,197.32
20-07-2023,P0020,S003,West,32,1012.624,33.31,5,Groceries,Groceries_General,01-01-2022,21.6515,29,7,Summer,0,132,31,7,1167,Snowy,29.37,24.56
20-07-2023,P0001,S004,West,91,4741.464,65.13,20,Clothing,Clothing_General,01-01-2022,42.3345,29,7,Summer,0,151,74,7,1145,Sunny,64.99,84.55
20-07-2023,P0002,S004,East,231,7690.221,36.99,10,Groceries,Groceries_General,01-01-2022,24.0435,29,7,Summer,0,478,68,7,1122,Cloudy,32.18,247.08
20-07-2023,P0003,S004,South,156,5218.2,33.45,0,Electronics,Electronics_General,01-01-2022,21.7425,29,7,Summer,1,424,40,7,1134,Rainy,28.53,174.59
20-07-2023,P0004,S004,North,59,4131.8585,82.39,15,Electronics,Electronics_General,01-01-2022,53.5535,29,7,Summer,0,276,99,7,1139,Sunny,81.92,75.23
20-07-2023,P0005,S004,South,169,2392.533,15.73,10,Furniture,Furniture_General,01-01-2022,10.2245,29,7,Summer,0,222,76,7,1158,Snowy,12.05,172.37
20-07-2023,P0006,S004,North,101,5751.344,71.18,20,Clothing,Clothing_General,01-01-2022,46.267,29,7,Summer,0,101,131,7,1143,Snowy,75.31,119.18
20-07-2023,P0007,S004,South,102,6842.364,78.92,15,Groceries,Groceries_General,01-01-2022,51.298,29,7,Summer,1,107,22,7,1148,Snowy,83.16,94.57
20-07-2023,P0008,S004,North,65,2313.48,44.49,20,Furniture,Furniture_General,01-01-2022,28.9185,29,7,Summer,1,215,165,7,1123,Sunny,42.37,60.73
20-07-2023,P0009,S004,West,188,15799.896,93.38,10,Furniture,Furniture_General,01-01-2022,60.697,29,7,Summer,0,203,116,7,1154,Sunny,93.99,193.31
20-07-2023,P0010,S004,West,90,3717.9,41.31,0,Toys,Toys_General,01-01-2022,26.8515,29,7,Summer,1,232,120,7,1141,Rainy,37.85,106.42
20-07-2023,P0011,S004,East,14,987.28,88.15,20,Groceries,Groceries_General,01-01-2022,57.2975,29,7,Summer,0,52,148,7,1148,Rainy,92.46,32.54
20-07-2023,P0012,S004,South,216,18267.768,93.97,10,Groceries,Groceries_General,01-01-2022,61.0805,29,7,Summer,1,381,70,7,1130,Cloudy,97.6,231.48
20-07-2023,P0013,S004,West,71,4395.894,72.84,15,Furniture,Furniture_General,01-01-2022,47.346,29,7,Summer,0,106,58,7,1151,Cloudy,72.54,86.44
20-07-2023,P0014,S004,West,397,23560.362,65.94,10,Electronics,Electronics_General,01-01-2022,42.861,29,7,Summer,0,484,24,7,1167,Sunny,69.75,413.14
20-07-2023,P0015,S004,East,176,7284.64,41.39,0,Clothing,Clothing_General,01-01-2022,26.9035,29,7,Summer,1,261,128,7,1166,Snowy,44,190.11
20-07-2023,P0016,S004,East,61,3716.12,76.15,20,Groceries,Groceries_General,01-01-2022,49.4975,29,7,Summer,0,67,168,7,1169,Snowy,73.3,65.87
20-07-2023,P0017,S004,West,53,2456.5765,54.53,15,Furniture,Furniture_General,01-01-2022,35.4445,29,7,Summer,0,374,157,7,1151,Rainy,58.82,54.2
20-07-2023,P0018,S004,East,109,7902.064,90.62,20,Furniture,Furniture_General,01-01-2022,58.903,29,7,Summer,1,129,37,7,1132,Rainy,93.71,126.48
20-07-2023,P0019,S004,North,17,313.99,18.47,0,Furniture,Furniture_General,01-01-2022,12.0055,29,7,Summer,1,237,98,7,1145,Rainy,14.17,9.18
20-07-2023,P0020,S004,South,147,5597.172,40.08,5,Clothing,Clothing_General,01-01-2022,26.052,29,7,Summer,1,258,84,7,1167,Rainy,43.56,149.82
20-07-2023,P0001,S005,North,256,9130.496,41.96,15,Groceries,Groceries_General,01-01-2022,27.274,29,7,Summer,1,306,59,7,1145,Rainy,40.75,262.2
20-07-2023,P0002,S005,South,225,12854.25,57.13,0,Clothing,Clothing_General,01-01-2022,37.1345,29,7,Summer,1,259,70,7,1122,Snowy,53.36,241.04
20-07-2023,P0003,S005,South,178,13932.594,86.97,10,Furniture,Furniture_General,01-01-2022,56.5305,29,7,Summer,0,343,156,7,1134,Cloudy,90.81,193.38
20-07-2023,P0004,S005,North,49,2514.827,60.38,15,Clothing,Clothing_General,01-01-2022,39.247,29,7,Summer,0,116,77,7,1139,Cloudy,64.64,46.79
20-07-2023,P0005,S005,South,135,2080.4175,18.13,15,Toys,Toys_General,01-01-2022,11.7845,29,7,Summer,0,195,140,7,1158,Rainy,14.56,139.22
20-07-2023,P0006,S005,South,94,1225.008,14.48,10,Toys,Toys_General,01-01-2022,9.412,29,7,Summer,1,119,114,7,1143,Cloudy,18.63,85.31
20-07-2023,P0007,S005,East,295,20937.92,88.72,20,Electronics,Electronics_General,01-01-2022,57.668,29,7,Summer,0,402,49,7,1148,Rainy,93.32,298.78
20-07-2023,P0008,S005,East,45,1601.5275,41.87,15,Electronics,Electronics_General,01-01-2022,27.2155,29,7,Summer,1,325,140,7,1123,Rainy,45.96,63.85
20-07-2023,P0009,S005,West,84,4141.368,54.78,10,Clothing,Clothing_General,01-01-2022,35.607,29,7,Summer,1,128,196,7,1154,Rainy,50.05,87.3
20-07-2023,P0010,S005,West,106,3085.872,36.39,20,Clothing,Clothing_General,01-01-2022,23.6535,29,7,Summer,0,260,95,7,1141,Rainy,39.61,120.28
20-07-2023,P0011,S005,South,89,7139.313,89.13,10,Furniture,Furniture_General,01-01-2022,57.9345,29,7,Summer,0,408,87,7,1148,Sunny,90.68,84.63
20-07-2023,P0012,S005,East,7,555.408,83.52,5,Groceries,Groceries_General,01-01-2022,54.288,29,7,Summer,0,64,142,7,1130,Rainy,88.5,7.8
20-07-2023,P0013,S005,East,340,9904.2,29.13,0,Clothing,Clothing_General,01-01-2022,18.9345,29,7,Summer,1,359,80,7,1151,Sunny,27.84,348.44
20-07-2023,P0014,S005,North,52,3770.208,76.32,5,Furniture,Furniture_General,01-01-2022,49.608,29,7,Summer,0,289,31,7,1167,Cloudy,74.57,43.93
20-07-2023,P0015,S005,West,58,1476.738,28.29,10,Toys,Toys_General,01-01-2022,18.3885,29,7,Summer,1,222,70,7,1166,Sunny,24.19,52.23
20-07-2023,P0016,S005,West,136,9246.096,75.54,10,Groceries,Groceries_General,01-01-2022,49.101,29,7,Summer,1,321,122,7,1169,Sunny,78.11,142.07
20-07-2023,P0017,S005,East,381,10833.1635,29.93,5,Furniture,Furniture_General,01-01-2022,19.4545,29,7,Summer,1,411,143,7,1151,Rainy,28.32,386.63
20-07-2023,P0018,S005,East,61,3120.76,51.16,0,Groceries,Groceries_General,01-01-2022,33.254,29,7,Summer,0,299,114,7,1132,Cloudy,50.67,74.03
20-07-2023,P0019,S005,West,231,14993.286,76.36,15,Clothing,Clothing_General,01-01-2022,49.634,29,7,Summer,1,408,188,7,1145,Cloudy,72.43,225.38
20-07-2023,P0020,S005,West,68,4977.736,86.12,15,Toys,Toys_General,01-01-2022,55.978,29,7,Summer,0,168,182,7,1167,Snowy,85.34,62.93
21-07-2023,P0001,S001,East,16,622.08,38.88,0,Furniture,Furniture_General,01-01-2022,25.272,29,7,Summer,1,237,79,7,1145,Snowy,34.31,8.78
21-07-2023,P0002,S001,East,64,6114.56,95.54,0,Toys,Toys_General,01-01-2022,62.101,29,7,Summer,0,64,105,7,1122,Snowy,96.57,72.86
21-07-2023,P0003,S001,East,90,4028.4,44.76,0,Groceries,Groceries_General,01-01-2022,29.094,29,7,Summer,1,145,100,7,1134,Snowy,47.49,83.84
21-07-2023,P0004,S001,South,352,25568.224,76.46,5,Toys,Toys_General,01-01-2022,49.699,29,7,Summer,0,412,129,7,1139,Rainy,72.49,370
21-07-2023,P0005,S001,East,316,26150.896,97.36,15,Toys,Toys_General,01-01-2022,63.284,29,7,Summer,1,362,47,7,1158,Cloudy,98.13,321.72
21-07-2023,P0006,S001,North,19,1639.13,86.27,0,Electronics,Electronics_General,01-01-2022,56.0755,29,7,Summer,0,68,136,7,1143,Snowy,85.18,29.24
21-07-2023,P0007,S001,West,22,1863.653,89.17,5,Furniture,Furniture_General,01-01-2022,57.9605,29,7,Summer,1,201,118,7,1148,Sunny,88.44,20.34
21-07-2023,P0008,S001,West,106,8877.553,98.53,15,Groceries,Groceries_General,01-01-2022,64.0445,29,7,Summer,1,107,76,7,1123,Snowy,99.7,117.55
21-07-2023,P0009,S001,East,78,3220.074,45.87,10,Furniture,Furniture_General,01-01-2022,29.8155,29,7,Summer,0,164,163,7,1154,Rainy,49.82,72.05
21-07-2023,P0010,S001,South,0,0,82.37,0,Furniture,Furniture_General,01-01-2022,53.5405,29,7,Summer,0,104,24,7,1141,Cloudy,85.88,3.42
21-07-2023,P0011,S001,South,5,346.35,69.27,0,Electronics,Electronics_General,01-01-2022,45.0255,29,7,Summer,1,355,95,7,1148,Cloudy,71.24,6.82
21-07-2023,P0012,S001,North,106,8751.996,91.74,10,Electronics,Electronics_General,01-01-2022,59.631,29,7,Summer,0,129,185,7,1130,Snowy,94.95,100.1
21-07-2023,P0013,S001,North,113,2420.46,25.2,15,Furniture,Furniture_General,01-01-2022,16.38,29,7,Summer,1,323,178,7,1151,Snowy,28.48,130.41
21-07-2023,P0014,S001,South,27,1999.863,87.14,15,Electronics,Electronics_General,01-01-2022,56.641,29,7,Summer,0,58,142,7,1167,Rainy,88.59,43.94
21-07-2023,P0015,S001,West,159,12673.89,79.71,0,Clothing,Clothing_General,01-01-2022,51.8115,29,7,Summer,0,331,188,7,1166,Snowy,84.43,166.03
21-07-2023,P0016,S001,West,334,21700.314,72.19,10,Toys,Toys_General,01-01-2022,46.9235,29,7,Summer,0,401,186,7,1169,Snowy,68.67,324.09
21-07-2023,P0017,S001,East,71,5816.817,91.03,10,Clothing,Clothing_General,01-01-2022,59.1695,29,7,Summer,1,185,188,7,1151,Snowy,92.96,67.13
21-07-2023,P0018,S001,West,167,6187.6005,43.59,15,Toys,Toys_General,01-01-2022,28.3335,29,7,Summer,1,411,176,7,1132,Snowy,43.56,182.34
21-07-2023,P0019,S001,North,158,10187.84,64.48,0,Toys,Toys_General,01-01-2022,41.912,29,7,Summer,0,222,75,7,1145,Cloudy,63.4,162.13
21-07-2023,P0020,S001,West,38,2755.513,76.33,5,Clothing,Clothing_General,01-01-2022,49.6145,29,7,Summer,1,57,184,7,1167,Rainy,76.6,44.95
21-07-2023,P0001,S002,North,127,4291.33,33.79,0,Electronics,Electronics_General,01-01-2022,21.9635,29,7,Summer,1,236,195,7,1145,Snowy,29.47,138.65
21-07-2023,P0002,S002,South,238,5793.872,28.64,15,Groceries,Groceries_General,01-01-2022,18.616,29,7,Summer,1,396,119,7,1122,Cloudy,25.65,257.25
21-07-2023,P0003,S002,East,41,3056.4065,78.47,5,Toys,Toys_General,01-01-2022,51.0055,29,7,Summer,1,474,153,7,1134,Rainy,77.53,50.41
21-07-2023,P0004,S002,East,96,4852.224,63.18,20,Clothing,Clothing_General,01-01-2022,41.067,29,7,Summer,1,182,150,7,1139,Snowy,64.3,92.03
21-07-2023,P0005,S002,East,19,881.0205,48.81,5,Toys,Toys_General,01-01-2022,31.7265,29,7,Summer,1,64,111,7,1158,Cloudy,51.16,28.09
21-07-2023,P0006,S002,North,56,2126.292,44.67,15,Clothing,Clothing_General,01-01-2022,29.0355,29,7,Summer,0,310,33,7,1143,Rainy,48.07,46.87
21-07-2023,P0007,S002,East,126,8997.408,89.26,20,Electronics,Electronics_General,01-01-2022,58.019,29,7,Summer,1,327,139,7,1148,Sunny,85.32,118.6
21-07-2023,P0008,S002,East,255,12284.4975,50.71,5,Furniture,Furniture_General,01-01-2022,32.9615,29,7,Summer,1,305,118,7,1123,Sunny,48.91,273.64
21-07-2023,P0009,S002,North,64,4976.512,91.48,15,Groceries,Groceries_General,01-01-2022,59.462,29,7,Summer,0,221,156,7,1154,Rainy,90.46,69.98
21-07-2023,P0010,S002,West,147,1594.362,12.76,15,Clothing,Clothing_General,01-01-2022,8.294,29,7,Summer,1,250,29,7,1141,Rainy,14.56,161.36
21-07-2023,P0011,S002,North,66,1636.437,29.17,15,Clothing,Clothing_General,01-01-2022,18.9605,29,7,Summer,0,74,36,7,1148,Cloudy,25.39,73.42
21-07-2023,P0012,S002,West,50,1019.15,23.98,15,Toys,Toys_General,01-01-2022,15.587,29,7,Summer,1,168,181,7,1130,Sunny,26.23,50.38
21-07-2023,P0013,S002,North,317,4348.923,16.14,15,Clothing,Clothing_General,01-01-2022,10.491,29,7,Summer,1,375,104,7,1151,Sunny,16.16,326.12
21-07-2023,P0014,S002,East,258,22212.252,95.66,10,Clothing,Clothing_General,01-01-2022,62.179,29,7,Summer,1,273,151,7,1167,Cloudy,98.22,275.64
21-07-2023,P0015,S002,South,4,69.578,18.31,5,Furniture,Furniture_General,01-01-2022,11.9015,29,7,Summer,1,66,81,7,1166,Sunny,22.23,1.71
21-07-2023,P0016,S002,East,68,4252.346,73.57,15,Electronics,Electronics_General,01-01-2022,47.8205,29,7,Summer,1,148,54,7,1169,Cloudy,77.81,83.77
21-07-2023,P0017,S002,North,60,3314.88,69.06,20,Toys,Toys_General,01-01-2022,44.889,29,7,Summer,0,141,108,7,1151,Rainy,68.67,53.85
21-07-2023,P0018,S002,East,56,4180.176,82.94,10,Groceries,Groceries_General,01-01-2022,53.911,29,7,Summer,0,179,157,7,1132,Cloudy,84.53,68.61
21-07-2023,P0019,S002,North,80,5824.2,85.65,15,Furniture,Furniture_General,01-01-2022,55.6725,29,7,Summer,0,259,33,7,1145,Rainy,90.25,85.25
21-07-2023,P0020,S002,North,43,473.86,11.6,5,Furniture,Furniture_General,01-01-2022,7.54,29,7,Summer,0,171,42,7,1167,Rainy,10.89,60.1
21-07-2023,P0001,S003,West,246,11773.56,47.86,0,Furniture,Furniture_General,01-01-2022,31.109,29,7,Summer,0,466,173,7,1145,Sunny,48.47,241.34
21-07-2023,P0002,S003,West,12,729.372,63.98,5,Electronics,Electronics_General,01-01-2022,41.587,29,7,Summer,1,59,65,7,1122,Sunny,59.41,10.46
21-07-2023,P0003,S003,South,4,79.23,20.85,5,Clothing,Clothing_General,01-01-2022,13.5525,29,7,Summer,0,50,195,7,1134,Sunny,23.77,0
21-07-2023,P0004,S003,South,19,652.194,38.14,10,Furniture,Furniture_General,01-01-2022,24.791,29,7,Summer,0,64,88,7,1139,Snowy,37.95,31.72
21-07-2023,P0005,S003,West,229,16523.037,80.17,10,Electronics,Electronics_General,01-01-2022,52.1105,29,7,Summer,1,307,183,7,1158,Rainy,77.22,231.26
21-07-2023,P0006,S003,North,38,943.92,27.6,10,Groceries,Groceries_General,01-01-2022,17.94,29,7,Summer,1,57,21,7,1143,Rainy,27.56,44.12
21-07-2023,P0007,S003,North,214,7838.82,36.63,0,Toys,Toys_General,01-01-2022,23.8095,29,7,Summer,0,429,149,7,1148,Rainy,34.97,209.51
21-07-2023,P0008,S003,North,335,30854.3375,96.95,5,Toys,Toys_General,01-01-2022,63.0175,29,7,Summer,0,495,160,7,1123,Cloudy,97.25,337.73
21-07-2023,P0009,S003,South,85,5267.025,68.85,10,Furniture,Furniture_General,01-01-2022,44.7525,29,7,Summer,0,412,77,7,1154,Rainy,71.15,102.24
21-07-2023,P0010,S003,South,0,0,95.56,15,Electronics,Electronics_General,01-01-2022,62.114,29,7,Summer,1,128,92,7,1141,Sunny,98.1,18.76
21-07-2023,P0011,S003,West,81,2527.848,39.01,20,Clothing,Clothing_General,01-01-2022,25.3565,29,7,Summer,1,321,140,7,1148,Sunny,42.56,79.98
21-07-2023,P0012,S003,West,161,2650.06,16.46,0,Electronics,Electronics_General,01-01-2022,10.699,29,7,Summer,0,165,113,7,1130,Rainy,19.55,156.04
21-07-2023,P0013,S003,East,427,22164.716,54.64,5,Groceries,Groceries_General,01-01-2022,35.516,29,7,Summer,0,458,146,7,1151,Snowy,55.76,431.46
21-07-2023,P0014,S003,West,80,5389.2,74.85,10,Electronics,Electronics_General,01-01-2022,48.6525,29,7,Summer,0,373,195,7,1167,Sunny,77.85,94.72
21-07-2023,P0015,S003,East,90,4625.28,64.24,20,Groceries,Groceries_General,01-01-2022,41.756,29,7,Summer,0,468,31,7,1166,Sunny,66.96,80.21
21-07-2023,P0016,S003,North,76,2091.748,32.38,15,Groceries,Groceries_General,01-01-2022,21.047,29,7,Summer,1,198,87,7,1169,Sunny,31.9,72.75
21-07-2023,P0017,S003,North,231,4663.3125,21.25,5,Toys,Toys_General,01-01-2022,13.8125,29,7,Summer,0,294,173,7,1151,Rainy,20.48,222.93
21-07-2023,P0018,S003,West,24,1218.672,56.42,10,Groceries,Groceries_General,01-01-2022,36.673,29,7,Summer,0,194,198,7,1132,Cloudy,52.5,26.66
21-07-2023,P0019,S003,East,144,12267.936,94.66,10,Clothing,Clothing_General,01-01-2022,61.529,29,7,Summer,1,191,68,7,1145,Cloudy,95.56,148.99
21-07-2023,P0020,S003,West,478,37448.432,97.93,20,Groceries,Groceries_General,01-01-2022,63.6545,29,7,Summer,0,491,55,7,1167,Rainy,101.38,477.19
21-07-2023,P0001,S004,North,217,13651.47,62.91,0,Electronics,Electronics_General,01-01-2022,40.8915,29,7,Summer,1,288,39,7,1145,Rainy,61.67,235.18
21-07-2023,P0002,S004,North,4,59.652,16.57,10,Furniture,Furniture_General,01-01-2022,10.7705,29,7,Summer,0,91,171,7,1122,Sunny,20.45,11.73
21-07-2023,P0003,S004,South,166,4732.66,28.51,0,Furniture,Furniture_General,01-01-2022,18.5315,29,7,Summer,0,211,103,7,1134,Snowy,31.53,180
21-07-2023,P0004,S004,East,132,3758.04,28.47,0,Clothing,Clothing_General,01-01-2022,18.5055,29,7,Summer,0,385,116,7,1139,Cloudy,23.72,134.39
21-07-2023,P0005,S004,North,50,624.325,14.69,15,Toys,Toys_General,01-01-2022,9.5485,29,7,Summer,0,124,171,7,1158,Cloudy,16.83,66.9
21-07-2023,P0006,S004,East,170,3518.32,25.87,20,Furniture,Furniture_General,01-01-2022,16.8155,29,7,Summer,0,183,74,7,1143,Sunny,26.19,175.65
21-07-2023,P0007,S004,South,149,9314.586,69.46,10,Clothing,Clothing_General,01-01-2022,45.149,29,7,Summer,1,177,114,7,1148,Sunny,74.21,147.98
21-07-2023,P0008,S004,East,107,7925.6505,77.97,5,Electronics,Electronics_General,01-01-2022,50.6805,29,7,Summer,0,111,128,7,1123,Rainy,75.95,120.89
21-07-2023,P0009,S004,South,220,7181.24,34.36,5,Groceries,Groceries_General,01-01-2022,22.334,29,7,Summer,1,248,50,7,1154,Sunny,33.78,216.82
21-07-2023,P0010,S004,South,211,17463.204,91.96,10,Clothing,Clothing_General,01-01-2022,59.774,29,7,Summer,1,384,168,7,1141,Snowy,88.48,217.79
21-07-2023,P0011,S004,North,73,4932.3545,79.49,15,Electronics,Electronics_General,01-01-2022,51.6685,29,7,Summer,1,228,199,7,1148,Sunny,75.54,88.26
21-07-2023,P0012,S004,East,115,2351.06,21.52,5,Groceries,Groceries_General,01-01-2022,13.988,29,7,Summer,0,374,23,7,1130,Rainy,25.89,127.22
21-07-2023,P0013,S004,North,105,3741.6225,37.51,5,Furniture,Furniture_General,01-01-2022,24.3815,29,7,Summer,0,154,89,7,1151,Rainy,34.16,115
21-07-2023,P0014,S004,East,82,5669.808,86.43,20,Clothing,Clothing_General,01-01-2022,56.1795,29,7,Summer,0,246,139,7,1167,Cloudy,90.45,89.15
21-07-2023,P0015,S004,North,14,243.376,21.73,20,Toys,Toys_General,01-01-2022,14.1245,29,7,Summer,1,145,64,7,1166,Cloudy,19.53,4.39
21-07-2023,P0016,S004,South,64,3773.248,62.06,5,Furniture,Furniture_General,01-01-2022,40.339,29,7,Summer,0,227,39,7,1169,Rainy,62.91,83.88
21-07-2023,P0017,S004,South,207,3453.8985,19.63,15,Clothing,Clothing_General,01-01-2022,12.7595,29,7,Summer,0,363,162,7,1151,Snowy,18.89,218.96
21-07-2023,P0018,S004,North,18,401.94,22.33,0,Toys,Toys_General,01-01-2022,14.5145,29,7,Summer,0,272,111,7,1132,Cloudy,22.81,17.85
21-07-2023,P0019,S004,South,160,8733.6,60.65,10,Furniture,Furniture_General,01-01-2022,39.4225,29,7,Summer,1,322,113,7,1145,Sunny,62.25,176.93
21-07-2023,P0020,S004,South,171,3274.992,23.94,20,Furniture,Furniture_General,01-01-2022,15.561,29,7,Summer,0,236,87,7,1167,Cloudy,27.4,184.14
21-07-2023,P0001,S005,West,65,1244.1,19.14,0,Groceries,Groceries_General,01-01-2022,12.441,29,7,Summer,0,75,125,7,1145,Snowy,21.18,79.81
21-07-2023,P0002,S005,West,231,12738.264,68.93,20,Electronics,Electronics_General,01-01-2022,44.8045,29,7,Summer,1,463,181,7,1122,Sunny,66.21,238.41
21-07-2023,P0003,S005,West,46,2921,63.5,0,Furniture,Furniture_General,01-01-2022,41.275,29,7,Summer,0,201,58,7,1134,Snowy,61.7,62.12
21-07-2023,P0004,S005,South,125,6574.5,58.44,10,Furniture,Furniture_General,01-01-2022,37.986,29,7,Summer,1,220,147,7,1139,Snowy,56.88,132.96
21-07-2023,P0005,S005,South,210,15414.84,81.56,10,Furniture,Furniture_General,01-01-2022,53.014,29,7,Summer,0,280,86,7,1158,Rainy,83.5,212.81
21-07-2023,P0006,S005,South,32,429.12,14.9,10,Groceries,Groceries_General,01-01-2022,9.685,29,7,Summer,1,163,132,7,1143,Rainy,17.93,41.63
21-07-2023,P0007,S005,South,197,15699.915,88.55,10,Groceries,Groceries_General,01-01-2022,57.5575,29,7,Summer,1,454,160,7,1148,Cloudy,87.79,201.13
21-07-2023,P0008,S005,South,99,6378.57,75.8,15,Groceries,Groceries_General,01-01-2022,49.27,29,7,Summer,1,140,79,7,1123,Sunny,74.78,98.85
